t	xWAG	bWAG	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
0	0.00217345	-0.00209313	
